p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw,p_mw
375.845997,47.362261,34.025865,27.005382,45.087023,83.221251,38.247072,59.787325,11.216355,45.628351,75.239845,72.878244,49.076968,153.673422,11.09689,89.531661,62.083734,4.860525,9.47808,2.167466,30.86832,6.331654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347.338339,43.275577,31.072975,24.809573,41.493522,79.815544,35.338933,55.391491,9.871076,44.766985,68.524923,66.372592,41.339349,140.339238,10.282096,84.996784,57.871539,4.78561,8.948946,1.982406,27.524868,5.784236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324.466095,38.955485,27.932909,22.375287,38.468833,73.716669,33.004989,51.325864,8.330584,43.490082,65.197771,58.989457,33.0016,129.743737,9.307528,77.897437,53.005769,4.543179,8.216754,1.898473,23.837241,5.136433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303.821783,34.524317,24.870123,19.90399,35.557053,60.640084,30.658699,47.672812,6.651847,39.041646,58.266492,50.889667,27.337917,121.892306,8.556777,63.150016,46.629116,4.186988,7.684756,1.764039,19.807086,4.530455,0.0,0.0,0.0,0.0,0.0,0.353443,0.120438,0.257334,0.208889,0.0,0.0,0.0
285.762295,30.811773,22.541719,17.827273,28.327015,48.607107,24.766641,36.109994,5.002108,33.044267,49.506184,42.729049,22.53184,98.244782,6.579877,51.749525,39.704219,3.298049,5.975374,1.309722,15.264124,3.354156,16.985031,16.417114,6.851142,7.063514,20.865618,12.46683,12.865439,11.182764,16.77329,13.104975,23.785818,9.052234
259.638477,27.126732,19.975899,15.776507,23.787219,44.74865,21.076566,29.375732,3.379711,30.777871,42.747568,35.551677,15.679397,84.039813,4.979803,47.975279,35.228591,2.905356,5.100091,0.994248,11.381772,2.62894,71.3739,65.359936,27.577163,28.170737,72.737095,48.57043,49.688632,42.368898,61.537406,45.44377,90.13079,34.206172
238.914168,23.369655,16.761779,13.330285,24.848432,42.430521,20.45676,28.786809,3.401878,29.605935,36.72763,35.281745,13.968854,86.830064,5.530426,45.829749,30.714648,3.18176,5.571232,0.925839,11.938377,2.891567,146.903377,126.723747,50.453423,57.300487,140.424114,93.729406,99.22085,83.941095,122.829489,84.411197,175.853152,66.152845
227.407422,20.774505,14.442286,11.571607,25.251707,39.644709,19.188435,26.971854,4.376344,27.963972,31.483226,37.672732,16.628842,83.289767,6.408843,42.903798,26.610148,3.217386,5.604561,0.925204,14.289555,3.157616,224.53837,204.451461,90.528527,85.788888,207.351233,131.815726,147.09281,117.573468,180.658636,125.444172,286.980238,105.005687
214.537513,20.581824,14.148475,11.330577,25.111371,38.335319,18.27281,25.658252,5.208547,26.986077,29.621021,40.620698,20.086655,79.343729,7.23085,41.556275,24.867321,3.10855,5.383,1.024488,16.312424,3.266839,259.525478,271.273752,116.577829,92.757842,269.231006,143.066739,171.923394,127.995353,214.049092,178.836199,374.390502,133.182107
193.185622,22.165269,14.962963,12.21599,25.550746,38.162301,18.496351,25.929079,5.957924,26.736612,30.464384,45.534724,23.781532,79.489119,7.462194,41.246439,25.141236,2.972905,5.189788,1.088792,18.191618,3.456882,276.574364,296.416976,112.218199,106.411549,327.463104,173.836948,208.130405,156.659066,251.787243,213.525042,374.692251,148.565558
181.083163,23.751563,15.806911,12.946992,26.74311,38.204376,19.293724,27.087263,6.741727,26.997685,31.357593,51.186318,27.529047,83.535297,7.456161,41.248446,25.419334,2.89326,5.1983,1.133315,20.153507,3.683608,311.3095,315.812367,126.020415,118.246644,341.923218,182.893923,202.756961,164.389468,260.221143,221.912833,368.384113,161.514107
179.038681,23.748189,15.609364,12.960694,27.792122,39.020032,19.626874,27.835925,7.259055,27.713062,31.115015,54.363417,29.835684,87.304484,7.359429,42.132364,24.913837,2.907454,5.294437,1.201154,21.570229,3.872364,303.720183,275.671622,124.993635,114.802101,337.028644,173.941217,205.231615,151.836918,244.002579,218.057938,368.652306,148.057019
173.343945,21.872442,14.340977,12.138888,28.026885,40.16419,19.78924,28.103299,7.510118,28.456086,30.574984,53.19316,30.872572,88.467604,7.059935,43.327887,24.737941,2.899306,5.346058,1.220258,21.731177,3.911907,268.044338,249.050886,109.818825,89.051769,251.939524,153.446456,182.385492,128.460777,190.310241,189.157131,358.573296,124.876952
163.613729,18.891916,12.353401,10.64606,26.79123,38.308843,19.008994,26.808356,7.499086,27.604673,28.545909,48.910558,30.104859,84.210526,6.766723,41.30271,23.432272,2.846253,5.200621,1.174753,20.830806,3.72068,219.017254,203.29552,87.813014,75.855764,201.377189,118.332883,141.617042,95.982505,144.2311,135.383101,304.866235,100.113783
143.79677,14.94241,9.604129,8.430048,24.58585,34.820093,16.775059,23.858515,7.061514,25.532193,23.80315,42.907239,26.956239,75.452902,6.454841,37.201161,19.394264,2.651487,4.806503,1.073546,19.195161,3.452988,164.206089,147.867716,66.512218,54.260358,146.906897,77.869425,101.798448,62.916492,101.989024,92.070009,173.681565,71.525235
118.349568,9.92742,6.130221,5.563536,20.733766,29.373859,13.364444,18.808054,5.992924,22.366416,16.642991,33.000205,21.65317,60.409681,5.831176,31.303193,13.682848,2.304234,4.0639710000000004,0.969196,16.172713,2.87726,99.95412,90.53166,45.833486,32.104887,84.011527,45.485149,62.185099,37.501087,59.430247,51.619672,111.520665,43.026404
100.791402,6.053031,3.550686,3.384841,16.404087,24.714952,10.57902,14.839327,4.712772,19.109352,11.877495,23.485041,15.409266,46.86865,4.688053,26.009539,9.907485,1.873676,3.265692,0.837054,12.59202,2.213912,37.548526,35.920196,17.077515,12.430513,31.762797,16.266017,22.407949,14.248234,22.165553,18.533398,42.585348,17.060874
79.791221,4.920623,2.754806,2.73359,16.829486,22.765665,10.80207,16.298735,4.51672,18.412439,10.949282,21.140105,12.51253,47.680999,4.785253,23.472586,8.962334,1.929244,3.439681,0.844193,12.511089,2.382512,3.169926,3.136682,1.72866,0.95473,1.909693,0.938917,1.568652,0.815626,1.241005,0.76364,2.849941,1.363607
53.831929,3.80586,1.948197,2.055525,18.047794,19.068512,10.702511,16.608232,4.90534,16.50395,9.123668,20.568405,10.958208,49.760308,5.600011,18.829265,7.110837,2.148529,3.850386,0.964344,13.836333,2.65387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.658007,2.085352,0.948485,0.993642,15.27563,12.431835,8.115767,12.55392,3.843093,11.552103,5.101987,13.823698,7.485952,40.537867,5.468639,12.261455,3.631974,1.882199,3.345978,0.9944,11.126748,2.187631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.508591,1.226393,0.508199,0.298678,10.317034,6.769807,4.939192,7.268336,2.272461,6.629176,1.822373,5.872772,4.268438,26.288865,4.387321,6.823717,1.047064,1.286342,2.350751,0.847501,6.374003,1.284388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.112712,1.810382,1.202284,0.560672,6.357305,3.169563,3.000603,3.862858,1.038442,3.280737,1.433175,1.195883,2.864639,15.670619,3.161556,3.342925,0.398091,0.774596,1.506554,0.626781,2.390066,0.595457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.912475,5.064867,3.810749,2.229161,5.57523,1.481026,3.089225,3.664672,0.387489,1.65485,3.620831,2.215903,3.987093,14.397169,2.373614,1.729454,0.777462,0.531779,1.154004,0.417434,1.02413,0.368502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.068324,9.258183,6.746048,4.291983,6.4883,0.911015,4.034494,4.946823,0.219255,1.127733,6.402344,5.19731,6.839626,18.359218,2.123258,1.147212,1.675046,0.521481,1.219864,0.281086,0.741136,0.452244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.906787,12.237241,8.722154,5.731896,7.182076,0.629472,4.983716,6.253582,0.516964,0.90097,8.897824,9.581387,10.515072,21.338966,2.078256,0.847666,3.126716,0.615469,1.396139,0.222469,1.418962,0.544463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.933086,14.627348,10.426137,6.985516,7.795853,1.403672,6.530332,8.35726,0.86377,1.525616,12.467228,12.777043,13.878474,25.596997,1.854476,1.68787,6.186681,0.782822,1.683501,0.180946,1.981252,0.555478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.726642,16.516385,11.896831,8.027043,7.800298,2.74309,7.723583,10.082226,1.123397,2.556093,15.545724,14.407669,16.157275,28.715001,1.462089,2.997583,9.40669,0.907283,1.874175,0.126311,2.198857,0.48464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.688077,18.732152,13.463612,9.119124,7.861569,4.353933,8.573586,11.283205,1.229797,3.912912,17.677507,16.007485,17.853581,30.720115,1.274456,4.596949,11.69669,1.04471,2.022398,0.091571,2.322161,0.449358,0.0,0.0,0.0,0.0,0.035236,0.368934,0.145099,0.274424,0.20139,0.0,0.0,0.0
39.389223,21.75304,15.609547,10.648041,8.085917,5.441581,8.794598,11.307199,1.371012,4.697622,19.196831,18.679531,20.098248,31.354882,1.295802,5.855963,12.916982,1.015179,1.996102,0.087523,2.675523,0.497104,16.779683,16.392372,6.494103,6.826696,22.226551,12.112737,12.696115,10.94597,17.098421,13.306028,25.371422,8.905064
57.654038,23.05722,16.814596,11.274935,6.434751,4.317127,6.953506,7.977684,1.386224,3.525021,17.199563,19.464798,18.627494,24.279969,1.070815,4.798409,11.11982,0.649218,1.388445,0.072166,2.828822,0.383441,72.167156,76.346179,30.711842,31.859972,93.688735,52.136876,51.301984,47.023722,67.650636,46.657693,115.54643,43.540304
79.126556,24.172563,17.861484,12.05199,6.573521,3.852677,6.595378,7.49883,1.65151,2.903747,16.804649,21.346096,18.614289,23.544477,1.003487,4.331793,10.523342,0.469441,1.18916,0.05704,3.68541,0.469267,128.495251,146.518659,60.322082,59.06296,174.502521,93.165133,87.553632,86.782598,125.807326,88.21093,225.855129,83.343219
103.05649,24.851044,18.325805,12.470072,6.896777,4.199478,6.594811,7.507172,1.816033,2.727982,17.685158,22.25793,17.870979,23.629694,0.897761,4.741946,10.581249,0.335228,1.049449,0.057746,4.231911,0.544874,165.072362,201.809121,89.187705,77.42601,235.677831,121.673596,113.622208,112.265287,166.458512,122.555788,317.417686,114.490128
127.637419,23.859875,17.815394,12.2008,6.940236,4.398862,6.682645,7.652899,1.696008,2.782914,18.281708,21.102222,15.865566,23.728428,0.763973,4.936817,10.910925,0.292014,1.027793,0.058933,4.231153,0.564092,191.573835,248.163546,117.466319,87.075029,299.764878,137.374562,130.678293,127.20282,197.340349,151.258343,356.982797,141.773395
151.604995,21.438557,15.898489,10.946176,6.6262,4.523168,6.725921,7.770044,1.459057,2.886305,17.846695,18.584875,13.059243,23.601383,0.661324,5.017935,11.253432,0.281685,1.033055,0.061482,3.818342,0.499944,226.34323,277.171312,129.268629,98.074685,335.897633,150.895796,150.154934,141.941528,220.306163,164.211243,352.192346,157.867376
162.999404,18.304303,13.591904,9.433092,6.076826,4.717533,6.591003,7.555095,1.197921,3.029566,16.691435,15.538081,10.32873,22.055456,0.583596,5.142339,11.187406,0.245822,0.977009,0.049688,3.1337,0.413082,271.889008,282.295999,142.403679,110.748384,321.583059,168.540458,178.235937,159.113306,241.3913,161.497043,327.421333,158.091861
156.233677,14.952159,11.110882,7.796725,5.25613,4.712328,6.083839,6.929296,0.965544,3.121914,14.761745,12.72721,8.076418,19.551745,0.547246,5.107794,10.320218,0.213381,0.897448,0.055403,2.51854,0.323911,286.124822,258.298188,141.645791,110.197905,247.191353,165.793854,198.859165,154.793156,232.927824,151.261563,303.298242,133.62964
134.723592,12.044534,8.955312,6.320542,4.488321,4.480964,5.390869,6.008842,0.759717,3.019846,12.443442,9.838095,6.642966,16.793934,0.485023,4.832851,8.917003,0.186921,0.806302,0.087415,1.920182,0.246439,276.161107,246.698737,131.90285,98.273412,181.954918,153.992581,190.546908,136.137669,174.160943,132.392905,294.51995,120.077028
111.309557,9.501552,7.149505,5.140218,3.86443,4.289611,4.693727,5.099098,0.616697,3.014092,10.120221,7.590724,5.59263,14.58156,0.408702,4.631665,7.33207,0.189719,0.767712,0.108035,1.417028,0.178545,236.598521,199.098041,110.520799,79.615841,182.958225,125.465354,157.694713,106.672398,136.302242,116.670393,269.477804,97.93259
93.420428,7.092005,5.3124,3.856566,3.338826,4.205932,4.051947,4.331674,0.478504,3.121344,7.920498,5.296235,4.80395,12.695899,0.431397,4.451527,5.637797,0.211902,0.737651,0.144438,0.98842,0.117505,158.245188,147.552739,76.435247,53.972303,136.309199,86.106092,113.911395,72.664494,105.591898,100.266285,213.627411,72.946978
90.121609,4.865898,3.59582,2.565611,2.798402,4.637995,3.232271,3.312313,0.413176,3.518201,5.251015,3.615802,4.570109,10.107177,0.586432,4.882278,3.847776,0.246565,0.705486,0.205366,0.713263,0.070193,96.36359,89.19585,40.569156,32.934613,92.966397,48.468514,64.12693,43.357845,67.474498,56.75341,109.331231,46.696337
99.832727,3.265856,2.287035,1.569682,2.506008,5.860083,2.489903,2.513219,0.417755,4.343862,2.867236,2.666136,4.906619,8.172631,0.876009,6.023616,2.292578,0.292718,0.69188,0.319571,0.646748,0.062848,35.155286,32.895695,15.825184,12.172843,34.709156,15.664905,21.227579,14.347953,23.444151,21.166825,40.891704,16.396601
116.726443,2.450491,1.44895,0.917806,3.019872,7.583826,1.928019,1.999669,0.687052,5.446431,1.409344,3.508987,7.19521,7.62421,1.46387,7.45892,1.026916,0.368409,0.728773,0.570013,1.110374,0.165524,2.562101,2.321459,1.346592,0.713521,1.56498,0.716829,1.304344,0.611241,0.973618,0.798541,1.910531,0.971448
131.449151,1.99921,1.033972,0.597709,5.376145,10.191554,2.072842,2.415066,1.075472,7.514927,1.310531,5.014039,9.111174,11.376484,2.440109,9.875281,0.42436,0.584973,1.014833,0.788847,2.039359,0.508369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141.636326,2.071908,1.165703,0.700575,8.573167,13.120057,3.13749,4.207059,1.18464,10.241166,2.168526,5.49192,9.531871,18.732668,3.604805,12.64856,0.590812,0.920917,1.514308,0.891824,2.619505,0.988346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.506624,2.363579,1.620001,1.089936,11.939018,17.551065,5.145318,7.46447,0.989441,13.991651,4.955706,4.69832,8.978122,28.718819,4.699114,16.913768,1.679264,1.399314,2.207889,0.853199,2.401404,1.41966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.819501,2.901129,2.39121,1.712171,15.221191,23.572976,7.991865,12.042362,0.714702,18.634223,9.284099,3.69074,8.3339,41.113124,5.545777,22.909437,4.278192,1.931124,3.074595,0.704912,1.911519,1.752473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.614312,4.142228,3.522108,2.446165,17.396276,28.691079,10.945303,16.704802,0.603296,22.425484,14.266414,2.982609,8.291138,52.246339,5.706962,28.153099,8.397986,2.397858,3.851189,0.503615,1.387974,1.783771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.834789,5.486662,4.582913,3.030007,17.797831,32.468588,13.210482,20.354118,0.940705,25.027865,18.477574,3.123758,10.060847,58.638483,5.114763,32.235663,13.316859,2.681023,4.316505,0.363182,1.54961,1.581034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224.26469,7.225541,5.816075,3.817425,16.765481,35.676973,14.527426,21.980561,1.909885,27.067273,21.382862,5.682813,12.946509,60.164316,4.17192,35.685087,17.662296,2.761364,4.393038,0.345761,2.911976,1.255611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241.237873,9.712822,7.348181,4.844833,15.132941,38.231219,14.609379,21.675379,3.21853,28.264979,22.153504,11.045987,15.254687,57.444479,3.346582,38.595325,20.311535,2.639986,4.150732,0.40637,5.652153,1.034921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
253.059709,12.820708,9.284614,6.252056,12.986694,39.261381,13.376447,19.216409,4.256945,28.265714,21.45188,18.04413,16.345664,49.276573,2.561616,39.751703,20.864846,2.298241,3.524482,0.472821,8.731484,0.957982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
257.477903,16.224881,11.449731,7.817664,11.314674,38.211487,11.610398,15.959227,4.86886,27.164391,20.55615,24.561429,17.757176,40.620784,1.941331,38.930719,20.019804,1.896393,2.780091,0.515678,11.342893,1.115446,0.0,0.0,0.0,0.0,0.0,0.201086,0.0,0.133365,0.061916,0.0,0.0,0.0
262.215069,19.925464,13.780173,9.431878,10.82257,31.995509,9.98067,13.274117,4.921777,22.508786,20.002749,29.346493,20.499007,33.769678,1.64867,33.83819,17.602828,1.397304,2.075466,0.503641,12.56229,1.455689,15.120548,14.875465,5.828749,6.507621,20.62003,11.776808,11.9502,10.60154,16.160597,13.275365,22.990142,8.422702
265.6928,22.073511,15.69044,10.548845,8.553383,22.278098,7.136825,8.213817,3.971738,14.892779,17.799961,28.071757,21.438631,24.272969,1.135596,24.06572,13.261809,0.622776,1.137752,0.328892,10.121454,1.165639,79.231455,79.571936,35.000438,30.74205,92.62862,48.870743,54.483982,44.039725,68.295859,62.41565,114.466188,42.201765
268.255479,26.892193,19.143997,12.93916,8.088014,16.011993,6.366349,7.023828,4.403027,10.453813,19.515086,32.856372,26.129783,21.490163,0.843598,17.439577,12.157686,0.296925,0.72618,0.254572,10.777178,1.154076,162.373103,164.16535,74.657968,61.453731,181.329825,93.337453,107.547982,84.419504,132.135284,125.516357,235.448427,85.38767
274.640645,34.518525,24.634297,17.272367,10.34434,18.331001,8.670898,10.232858,5.528135,11.796509,25.821002,43.4227,31.169383,30.250241,0.916607,19.460503,16.678447,0.35914,1.023674,0.20414,13.340949,1.400781,238.137498,240.449677,108.331399,89.11582,263.960322,131.047248,154.812898,118.564322,187.181628,180.883818,343.616719,124.89542
283.498397,41.353421,29.722843,21.638167,12.537118,20.399671,10.78021,13.194647,6.527034,13.217038,33.570753,53.52466,32.168688,37.523881,1.145226,21.438864,21.384677,0.501503,1.320226,0.212978,16.465643,1.778681,287.590543,288.408951,132.080699,105.456578,311.661707,155.392502,183.832061,140.602528,223.332795,215.364755,404.662986,147.154012
293.303382,46.221071,33.7582,25.200577,15.971801,23.109902,13.567418,17.298368,7.201849,15.149325,42.742891,60.852074,31.317388,48.241309,1.745894,24.02035,27.71388,0.75421,1.823934,0.292582,19.320119,2.330212,320.466271,305.452483,149.522107,116.835096,348.119706,172.161345,205.525796,155.976832,247.89237,240.131802,450.737024,154.892003
307.701088,49.43072,36.38416,27.735751,19.953344,26.159957,17.058293,22.288998,7.742973,17.186221,52.512215,65.966615,31.170727,61.04517,2.610909,27.227794,35.193728,1.068757,2.495983,0.426736,21.849211,2.951951,314.390106,332.038055,158.160463,117.643601,361.71907,176.748431,212.934208,160.117081,255.746005,249.348684,474.805783,168.309894
329.164574,51.047645,37.605848,29.020255,23.414285,29.665724,20.178267,26.848028,8.235475,19.286584,59.67319,69.576931,31.832289,72.940122,3.457113,30.996405,41.603578,1.390924,3.14347,0.589241,23.735328,3.448847,310.497893,319.736527,152.626613,114.885452,347.271859,166.910357,196.702405,153.141096,245.393175,241.769794,459.215484,161.505683
352.197569,51.992344,38.177758,29.67269,25.775835,33.388577,22.21758,30.07768,8.587895,21.410409,63.284095,72.635264,33.560505,81.01468,4.163079,35.007467,45.494956,1.657905,3.658745,0.772204,25.282404,3.750275,275.073225,293.845699,140.239036,94.507433,297.65289,150.106233,172.657738,135.811216,214.882259,219.907421,419.064255,142.938422
363.068157,52.364181,38.301706,30.021606,27.127651,36.058886,23.229549,31.585802,8.731358,22.697908,64.429686,74.878527,34.325317,85.287321,4.657387,38.040959,47.000754,1.817531,3.929332,0.939878,25.931572,3.948357,241.114664,250.539882,117.715049,77.141135,253.12779,120.561378,143.354963,108.479069,170.578015,182.95522,353.334744,123.421714
363.879892,50.323262,36.60868,28.790709,27.343995,37.091737,23.011196,31.419947,8.336206,23.492786,61.655659,72.824949,33.18688,85.387571,4.781686,39.477767,45.677798,1.89861,3.975277,1.055012,25.334719,3.978171,182.787184,183.266054,86.093201,59.300468,178.78615,81.581684,101.754142,73.749602,117.937256,132.162981,257.020713,90.368905
356.212388,45.761859,33.029144,25.765124,26.721535,37.045983,22.103897,30.226398,7.608825,23.903754,55.15323,66.992683,30.666548,83.906902,4.586168,39.348157,41.356959,1.911886,3.927372,1.112765,23.567483,3.887685,104.055016,104.723079,49.834783,35.047129,102.161457,43.241777,59.296212,39.066578,63.90502,73.71063,145.746943,52.032072
